name,target_rva,target_size,source,notes
??$__insertion_sort@PAUS4SortElem12@@US4Cmp00574DF0@@@_STL@@YAXPAUS4SortElem12@@0US4Cmp00574DF0@@@Z,0x00574250,75,Code/GameEngine/Source/Common/S4StlSortHelpers.cpp,reloc-derived;call-sites=2;identity=real
?Gen0002591E@@YAXPAVRva00574E70Elem@@0PAX@Z,0x005742C0,81,Code/GameEngine/Source/Common/S3FinalInsertionSortSplits.cpp,reloc-derived;call-sites=2;identity=generated
?gen00574330@@YAXPAX00H0@Z,0x00574330,176,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?gen00574410@@YAXPAX00H0@Z,0x00574410,192,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeApply@Gen_00574F40Owner@@QAEXPAX@Z,0x00574AA0,224,Code/GameEngine/Source/Common/S3GuardedDelegates2.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00575880@@UAE@XZ,0x00575050,290,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?Gen00575450@@YAXPAUQ3SortElem16@@00HUQ3SortCompare@@@Z,0x00575450,261,Code/GameEngine/Source/Common/Q3IntrosortFamilies.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0001EE39@@YAXPAVRva00576FF0Elem@@0PAX@Z,0x005759E0,59,Code/GameEngine/Source/Common/S3FinalInsertionSortSplits.cpp,reloc-derived;call-sites=2;identity=generated
?gen00577690@@YAXPAX00H0@Z,0x00577690,124,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0BfmeAptScreenScoreScreen@@QAE@PAX@Z,0x00578160,2865,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
?Rva0051DCE0Second@@YAXXZ,0x00579440,42,Code/GameEngine/Source/Common/Rva0051DCE0Call.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0057a1d0@@UAE@XZ,0x00579480,324,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??0BfmeAptScreenSkirmish@@QAE@PAX@Z,0x0057DA50,3013,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0057ff00@@UAE@XZ,0x0057F7A0,253,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00580840@@UAE@XZ,0x00580830,12,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0057f070@@UAE@XZ,0x005813D0,135,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?BfmeRva00583330TailCopy@_STL@@YAPAVRva00583330Element@@PAV2@00ABU__false_type@1@@Z,0x00581C50,48,Code/GameEngine/Source/Common/Rva00583330VectorInsertOverflowBody.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_00582750_k4@@UGen_t_00582750_p12cd@@@_STL@@QAE@ABU01@@Z,0x005822D0,87,Code/gen_small/tgrid_118.cpp,reloc-derived;call-sites=1;identity=generated
?resize@?$hashtable@URva00583B30Value@@VAsciiString@@U?$hash@VAsciiString@@@rts@@URva00583B30ExtractKey@@U?$equal_to@VAsciiString@@@_STL@@V?$allocator@URva00583B30Value@@@7@@_STL@@QAEXI@Z,0x00582F50,415,Code/Libraries/Source/WWVegas/WWLib/RvaHashInsertAsciiString.cpp,reloc-derived;call-sites=1;identity=generated
??1BannerTimerMember@@QAE@XZ,0x00583DD0,210,Code/GameEngine/Source/GameClient/GUI/BannerUI.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UPrereqUnitRec@ProductionPrerequisite@@V?$allocator@UPrereqUnitRec@ProductionPrerequisite@@@_STL@@@_STL@@IAEXPAUPrereqUnitRec@ProductionPrerequisite@@ABU34@ABU__false_type@2@I_N@Z,0x00584650,281,Code/GameEngine/Source/Common/RTS/ProductionPrerequisite.cpp,reloc-derived;call-sites=1;identity=real
?applySingle@Gen00587600@@QAEXH@Z,0x00584DD0,63,Code/GameEngine/Source/Common/S2AtoiThenMemberCalls.cpp,reloc-derived;call-sites=1;identity=generated
??$__uninitialized_copy@PBUGen_t_005859c0_m12cd@@PAU1@@_STL@@YAPAUGen_t_005859c0_m12cd@@PBU1@0PAU1@ABU__false_type@0@@Z,0x00585310,120,Code/gen_small/fam_014.cpp,reloc-derived;call-sites=1;identity=generated
??$__uninitialized_copy@PBUGen_t_005859f0_m12cd@@PAU1@@_STL@@YAPAUGen_t_005859f0_m12cd@@PBU1@0PAU1@ABU__false_type@0@@Z,0x005853B0,120,Code/gen_small/fam_014.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_00587480_m4pod@@V?$allocator@UGen_t_00587480_m4pod@@@_STL@@@_STL@@IAEXPAUGen_t_00587480_m4pod@@ABU3@ABU__false_type@2@I_N@Z,0x00587230,282,Code/gen_small/fam_019.cpp,reloc-derived;call-sites=1;identity=generated
?apply@Gen00587600@@QAEXHH@Z,0x00587600,88,Code/GameEngine/Source/Common/S2AtoiThenMemberCalls.cpp,reloc-derived;call-sites=6;identity=generated
??$__uninitialized_copy@PBUGen_t_0058cc70_m12cd@@PAU1@@_STL@@YAPAUGen_t_0058cc70_m12cd@@PBU1@0PAU1@ABU__false_type@0@@Z,0x0058B1F0,105,Code/gen_small/fam_014.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0058ec70@@UAE@XZ,0x0058BF70,88,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0058C6C0@@YAHHH@Z,0x0058C6C0,215,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0058C7F0@@YAHHH@Z,0x0058C7F0,216,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0058C920@@YAHHH@Z,0x0058C920,216,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?hide@AptPalantir@@QAEX_N@Z,0x00592CD0,112,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/ControlBarVisibility.cpp,reloc-derived;call-sites=1;identity=real
?_M_push_back_aux_v@?$deque@UGen_t_00595870_p12cd@@V?$allocator@UGen_t_00595870_p12cd@@@_STL@@@_STL@@IAEXABUGen_t_00595870_p12cd@@@Z,0x00594220,188,Code/gen_small/tgrid_125.cpp,reloc-derived;call-sites=1;identity=generated
?rva00595230@@YAXXZ,0x00595230,524,Code/GameEngine/Source/Common/Rva00595A70Call.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00597680@@UAE@XZ,0x00596500,860,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005996c0@@UAE@XZ,0x00599330,264,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??0BfmeAptScreenSpellStore@@QAE@PAX@Z,0x00599FE0,783,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0059aad0@@UAE@XZ,0x0059A690,18,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0059b8c0@@UAE@XZ,0x0059B7F0,19,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0059d9b0@@UAE@XZ,0x0059D850,22,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0059dde0@@UAE@XZ,0x0059DC80,19,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??0S4Parsed0059F980@@QAE@XZ,0x0059F8F0,69,Code/GameEngine/Source/Common/S4ParseThenRegister.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_005a3d80@@UAE@XZ,0x005A3B20,120,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_005a3db0_p8pod@@V?$allocator@UGen_t_005a3db0_p8pod@@@_STL@@@_STL@@IAEXPAUGen_t_005a3db0_p8pod@@ABU3@ABU__false_type@2@I_N@Z,0x005A3C00,302,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
?gen005A40E0@Gen005A40E0_005A3FD0@@QAEXXZ,0x005A40E0,210,Code/GameEngine/Source/Common/TailPairForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?_bfme_setEngineVisibility@Mouse@@QAEX_N@Z,0x005A4B50,61,Code/GameEngine/Source/Common/GameEngineFramePacing.cpp,reloc-derived;call-sites=1;identity=real
?setCursorTooltip@Mouse@@QAEXVUnicodeString@@HPBURGBColor@@M@Z,0x005A56F0,481,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/PopupPlayerInfo.cpp,reloc-derived;call-sites=3;identity=real
?setMouseText@Mouse@@QAEXVUnicodeString@@PBURGBAColorInt@@1@Z,0x005A5950,178,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/LanGameOptionsMenu.cpp,reloc-derived;call-sites=1;identity=real
?setCursor@Mouse@@UAEXW4MouseCursor@1@@Z,0x005A5A30,140,Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DMouse.cpp,reloc-derived;call-sites=2;identity=real
?gen005A84D0@@YAXPAX0@Z,0x005A84D0,113,Code/GameEngine/Source/Common/AllocateThenInitialise.cpp,reloc-derived;call-sites=1;identity=generated
?equal_range@?$hashtable@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Ht_iterator@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@@2@@_STL@@U12@@2@ABH@Z,0x005AA0F0,434,Code/gen_small/fam_014.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005b5560@@UAE@XZ,0x005B5330,96,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005b7320@@UAE@XZ,0x005B7260,144,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?selectFriends@SelectionTranslator@@AAE_NPAVDrawable@@PAVGameMessage@@_N@Z,0x005B8230,407,Code/GameEngine/Source/GameClient/MessageStream/SelectionXlat.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_005bbdf0@@UAE@XZ,0x005BBA80,187,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005bc790@@UAE@XZ,0x005BC020,186,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?destroy@ParticleSystem@@QAEXXZ,0x005C1FB0,52,Code/GameEngine/Source/GameClient/ParticleSystem_destroy.cpp,reloc-derived;call-sites=1;identity=real
?u1Check_005C2CD0@@YA_NPAX@Z,0x005C2CD0,96,Code/GameEngine/Source/Common/U1ZeroingCtorAndInserters.cpp,reloc-derived;call-sites=1;identity=real
?findParticleSystemByID@ParticleSystemManager@@AAE?AVBfmeParticleSystemHandle@@W4ParticleSystemID@@@Z,0x005C3B30,171,Code/GameEngine/Source/GameClient/ParticleSystemManager_destroyByID.cpp,reloc-derived;call-sites=1;identity=real
?apply@T1Recv_005C47D0@@QAEXPAVT1Arg_005C47D0@@@Z,0x005C47D0,399,Code/GameEngine/Source/Common/T1ReceiverSwappingThunks.cpp,reloc-derived;call-sites=1;identity=real
?notifyAll@Y3NotifyTail_005C5A50@@QAEXPAX@Z,0x005C5A50,72,Code/GameEngine/Source/Common/Y3ChainNotifyArities.cpp,reloc-derived;call-sites=5;identity=real
?u1Call_005C7110@@YAXPAX00PAPAX@Z,0x005C7110,78,Code/GameEngine/Source/Common/U1SmallCallForwards.cpp,reloc-derived;call-sites=1;identity=real
?_M_advance@?$_Deque_iterator_base@UGen_t_005c9f70_p12cd@@@_STL@@QAEXH@Z,0x005C93C0,294,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
?collect@Y3AdjTail_005C98E0@@QAEXPAVY3AdjOut@@@Z,0x005C98E0,253,Code/GameEngine/Source/Common/Y3AdjustedGetterCollectors.cpp,reloc-derived;call-sites=10;identity=real
?erase@?$hashtable@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@@2@@_STL@@QAEXABU?$_Ht_iterator@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@U?$_Const_traits@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@@2@@2@@Z,0x005C9B80,154,Code/gen_small/tgrid_130.cpp,reloc-derived;call-sites=1;identity=generated
?getText@WinInstanceData@@QAE?AVUnicodeString@@XZ,0x005CAB10,39,Code/GameEngine/Source/GameClient/GUI/GameWindow.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_005ceab0@@UAE@XZ,0x005CE090,623,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005cf050@@UAE@XZ,0x005CE990,216,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?assign@ParticleSystemTemplateTailAssignShim@FXParticleSystem@@QAEXPBX@Z,0x005CF100,94,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,reloc-derived;call-sites=1;identity=real
?Make00001B18@@YAPAVGen00001B18@@XZ,0x005CFF50,190,Code/GameEngine/Source/Common/S1LazyPointerFieldReads.cpp,reloc-derived;call-sites=5;identity=generated
??1Gen_dtor_005d2bd0@@UAE@XZ,0x005D2840,117,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005d37c0@@UAE@XZ,0x005D3650,95,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005eb800@@UAE@XZ,0x005DD550,49,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ebc90@@UAE@XZ,0x005DD590,49,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005dec80@@UAE@XZ,0x005DD660,49,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005e3360@@UAE@XZ,0x005DD6A0,49,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005decb0@@UAE@XZ,0x005DD8C0,49,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005e3920@@UAE@XZ,0x005DD900,49,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ecc10@@UAE@XZ,0x005DEB40,83,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ebc60@@UAE@XZ,0x005E23D0,100,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ec490@@UAE@XZ,0x005E2B80,83,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ec700@@UAE@XZ,0x005E2BF0,83,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ecdf0@@UAE@XZ,0x005E2C70,139,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ed200@@UAE@XZ,0x005E2D20,139,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ec2f0@@UAE@XZ,0x005E7170,83,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ec9f0@@UAE@XZ,0x005E71E0,83,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ed020@@UAE@XZ,0x005E7250,83,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EA310@@QAE@ABV0@@Z,0x005EA310,82,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EA590@@QAE@ABV0@@Z,0x005EA590,132,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EAF70@@QAE@ABV0@@Z,0x005EAF70,70,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EB320@@QAE@ABV0@@Z,0x005EB320,70,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EBD40@@QAE@ABV0@@Z,0x005EBD40,310,Code/GameEngine/Source/Common/V3NewInlineCtorFactories.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EC1A0@@QAE@ABV0@@Z,0x005EC1A0,101,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0CompositeRenderObjClass@@QAE@ABV0@@Z,0x005EC3E0,128,Code/Libraries/Source/WWVegas/WW3D2/DistLODClassCopyCtor.cpp,reloc-derived;call-sites=1;identity=real
??0Rva005ECD00@@QAE@ABV0@@Z,0x005ECD00,169,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005ED110@@QAE@ABV0@@Z,0x005ED110,169,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EDFA0@@QAE@ABV0@@Z,0x005EDFA0,115,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeAccept@BfmeSubAccept_000061B3@@QAEXPAVBfmeSeedTarget@@@Z,0x005EE650,72,Code/GameEngine/Source/Common/S3SeedPairsForms.cpp,reloc-derived;call-sites=1;identity=real
??0Rva005EE8A0@@QAE@PAXPAVV3HostRva005E7420@@@Z,0x005EE8A0,285,Code/GameEngine/Source/Common/V3NewInlineCtorFactories.cpp,reloc-derived;call-sites=1;identity=generated
??0BaseY005E7360@@QAE@PAVOwnerY005E7360@@@Z,0x005EEA60,207,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
?bfmeAccept@BfmeSubAccept_00007289@@QAEXPAVBfmeSeedTarget@@@Z,0x005EF9A0,97,Code/GameEngine/Source/Common/S3SeedPairsHoisted.cpp,reloc-derived;call-sites=1;identity=real
??0BfmeRMiddle@@QAE@PAX0@Z,0x005F2CA0,99,Code/GameEngine/Source/Common/Bfme5MultiVptrCtors.cpp,reloc-derived;call-sites=2;identity=real
??0Gen005F3EE0@@QAE@XZ,0x005F3EE0,383,Code/GameEngine/Source/Common/S4Second.cpp,reloc-derived;call-sites=1;identity=generated
?u4Next005F5120@@YAXPAVINI@@PAX1PBX@Z,0x005F50B0,85,Code/GameEngine/Source/Common/U4FloatGuardedForwarders.cpp,reloc-derived;call-sites=1;identity=real
??0BaseY005E6290@@QAE@PAVOwnerY005E6290@@@Z,0x005FCA70,187,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??0BaseY005E4C10@@QAE@PAVOwnerY005E4C10@@@Z,0x005FD6A0,181,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??0BaseY005E6030@@QAE@PAVOwnerY005E6030@@@Z,0x005FDF80,112,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??0Rva005FE010@@QAE@PAXPAVV3HostRva005E8150@@@Z,0x005FE010,63,Code/GameEngine/Source/Common/V3NewInlineCtorFactories.cpp,reloc-derived;call-sites=1;identity=generated
??0BaseY005E6160@@QAE@PAVOwnerY005E6160@@@Z,0x005FEC70,128,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??0Rva005FED10@@QAE@PAXPAVV3HostRva005E82A0@@@Z,0x005FED10,63,Code/GameEngine/Source/Common/V3NewInlineCtorFactories.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005FFAC0@@QAE@PAXPAVV3HostRva005E76E0@@@Z,0x005FFAC0,119,Code/GameEngine/Source/Common/V3NewInlineCtorFactories.cpp,reloc-derived;call-sites=1;identity=generated
??0BaseY005E7620@@QAE@PAVOwnerY005E7620@@@Z,0x005FFBB0,346,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??0Rva006008D0@@QAE@PAXPAVV3HostRva005E7AD0@@@Z,0x006008D0,178,Code/GameEngine/Source/Common/V3NewInlineCtorFactories.cpp,reloc-derived;call-sites=1;identity=generated
??0BaseY005E7940@@QAE@PAVOwnerY005E7940@@@Z,0x006009B0,440,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00601560@@UAE@XZ,0x00601490,140,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00602e50@@UAE@XZ,0x00602D30,98,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_006039d0@@UAE@XZ,0x00603820,118,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_00605630_k4@@UGen_t_00605630_p12cd@@@_STL@@QAE@ABU01@@Z,0x00605200,83,Code/gen_small/tgrid_119.cpp,reloc-derived;call-sites=1;identity=generated
?firstNamed@U4Scan@@QBE_NPAXPBVU4Filter@@@Z,0x00606D60,75,Code/GameEngine/Source/Common/U4EmbeddedProxyForwarders.cpp,reloc-derived;call-sites=1;identity=real
?_M_advance@?$_Deque_iterator_base@UGen_t_00607090_p12cd@@@_STL@@QAEXH@Z,0x00606E60,207,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_00607280_k4@@UGen_t_00607280_p12cd@@@_STL@@QAE@ABU01@@Z,0x006071C0,132,Code/gen_small/tgrid_119.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@URva00607770Element@@V?$allocator@URva00607770Element@@@_STL@@@_STL@@IAEXPAURva00607770Element@@ABU3@ABU__false_type@2@I_N@Z,0x00607570,289,Code/Libraries/Source/WWVegas/WWLib/RvaVectorPushBack.cpp,reloc-derived;call-sites=1;identity=real
??0?$pair@$$CBUGen_t_00608af0_k4@@UGen_t_00608af0_p12cd@@@_STL@@QAE@ABU01@@Z,0x006089C0,227,Code/gen_small/tgrid_119.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@URva00608FE0Element@@V?$allocator@URva00608FE0Element@@@_STL@@@_STL@@IAEXPAURva00608FE0Element@@ABU3@ABU__false_type@2@I_N@Z,0x00608DE0,287,Code/Libraries/Source/WWVegas/WWLib/RvaVectorPushBack.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0060a130@@UAE@XZ,0x00609E30,215,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_003a3d90@@UAE@XZ,0x0060AB40,149,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??0BfmeArmyIcon@@QAE@ABVAsciiString@@@Z,0x0060B680,35,Code/GameEngine/Source/Common/INI/INIArmyIcon.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0060d310@@UAE@XZ,0x0060B6B0,73,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
?gen0060BC50@Gen0060BC50_0061D140@@QAEXXZ,0x0060BC50,174,Code/GameEngine/Source/Common/TailPairForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?gen0060BD30@Gen0060BD30_0061D150@@QAEXXZ,0x0060BD30,182,Code/GameEngine/Source/Common/TailPairForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?gen0060BF50@Gen0060BF50_0061D140@@QAEXXZ,0x0060BF50,174,Code/GameEngine/Source/Common/TailPairForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?gen0060C030@Gen0060C030_0061D150@@QAEXXZ,0x0060C030,182,Code/GameEngine/Source/Common/TailPairForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0060cf60@@UAE@XZ,0x0060CDD0,266,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy@PAVW3DAnimationInfo@@PAV1@H@_STL@@YAPAVW3DAnimationInfo@@PAV1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x00610AF0,167,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,reloc-derived;call-sites=2;identity=real
?resize@?$hashtable@URva00614BC0Value@@VAsciiString@@U?$hash@VAsciiString@@@rts@@URva00614BC0ExtractKey@@U?$equal_to@VAsciiString@@@_STL@@V?$allocator@URva00614BC0Value@@@7@@_STL@@QAEXI@Z,0x006136C0,415,Code/Libraries/Source/WWVegas/WWLib/RvaHashInsertAsciiString.cpp,reloc-derived;call-sites=1;identity=generated
?resize@?$hashtable@URva00614D10Value@@VAsciiString@@U?$hash@VAsciiString@@@rts@@URva00614D10ExtractKey@@U?$equal_to@VAsciiString@@@_STL@@V?$allocator@URva00614D10Value@@@7@@_STL@@QAEXI@Z,0x006138D0,415,Code/Libraries/Source/WWVegas/WWLib/RvaHashInsertAsciiString.cpp,reloc-derived;call-sites=1;identity=generated
